id,anomalous_pix_perc,cloud_cover,origin_x,origin_y,acquired,strip_id\n
20180925_160603_1105,0,0.05,370350,4344297,2018-09-25T16:06:03.831158Z,1723380
20181008_155355_0f3b,0,0,330516,4330857,2018-10-08T15:53:55.775571Z,1753822
20181008_161306_1039,0,0.02,335415,4330290,2018-10-08T16:13:06.33483Z,1753875
20181008_161308_1039,0,0.03,331848,4315620,2018-10-08T16:13:08.447186Z,1753875
20181009_155245_1048,0,0,346578,4349676,2018-10-09T15:52:45.068987Z,1756827
20181009_161424_1013,0,0.03,328347,4346214,2018-10-09T16:14:24.724266Z,1756332
20181011_155309_0f40,0,0.02,334479,4334952,2018-10-11T15:53:09.793361Z,1760702
20181011_160918_0e0f,0.01,0.16,378096,4321215,2018-10-11T16:09:18.343567Z,1760873
20181011_161349_1010,0,0,327948,4316193,2018-10-11T16:13:49.98262Z,1760736
20181016_161353_1002,0,0,331410,4353810,2018-10-16T16:13:53.414949Z,1771446
20181017_161253_1027,0,0,357321,4353897,2018-10-17T16:12:53.560118Z,1772505
20181018_155032_0f4b,0,0,366654,4321203,2018-10-18T15:50:32.010557Z,1774353
20181018_161303_103c,0,0,359478,4334625,2018-10-18T16:13:03.074052Z,1774554
20181018_161304_103c,0,0,357729,4327329,2018-10-18T16:13:04.12997Z,1774554
20181018_161436_101b,0,0,323541,4322865,2018-10-18T16:14:36.485511Z,1774555
20181020_155055_1048,0,0,351630,4343376,2018-10-20T15:50:55.975999Z,1778862
20181021_161321_101e,0,0,354417,4330965,2018-10-21T16:13:21.464426Z,1781591
20181021_161324_101e,0,0,349152,4308999,2018-10-21T16:13:24.625882Z,1781591
20181022_155110_0f40,0,0.02,340092,4352673,2018-10-22T15:51:10.878439Z,1784435
20181023_154958_1051,0,0,361539,4339191,2018-10-23T15:49:58.103746Z,1787631
20181023_161448_0f15,0,0,338886,4339470,2018-10-23T16:14:48.950466Z,1786551
20181024_155103_0f21,0,0.01,329286,4335681,2018-10-24T15:51:03.029721Z,1789150
20181024_155103_1_0f21,0,0.01,328035,4342461,2018-10-24T15:51:03.986547Z,1789150
20181024_161322_101f,0,0.01,350754,4326855,2018-10-24T16:13:22.551111Z,1789412
20181024_161406_1003,0,0,330432,4350768,2018-10-24T16:14:06.643454Z,1789199
20181025_161409_0f4e,0,0.16,360243,4341825,2018-10-25T16:14:09.496071Z,1791809
20181025_161412_0f4e,0,0.22,355026,4319679,2018-10-25T16:14:12.67374Z,1791809
20181027_160824_0e2f,0,0.01,362022,4333323,2018-10-27T16:08:24.907272Z,1797292
20181028_154926_104e,0,0,360531,4335204,2018-10-28T15:49:26.229733Z,1799660
20181028_161247_100c,0,0,360063,4318206,2018-10-28T16:12:47.048759Z,1799897
20181028_161445_1021,0,0,325437,4347357,2018-10-28T16:14:45.459827Z,1799903
20181029_161407_1039,0,0,343959,4334694,2018-10-29T16:14:07.810919Z,1802260
20181030_154926_0f3b,0,0.1,357561,4324182,2018-10-30T15:49:26.995494Z,1804941
20181030_161355_1022,0.01,0.01,349335,4338999,2018-10-30T16:13:55.136641Z,1831557
20181030_161453_1013,0,0.04,332667,4354581,2018-10-30T16:14:53.878699Z,1805012
20190927_161919_1009,0.01,0.04,326289,4334781,2019-09-27T16:19:19.910351Z,2708654
20190929_163909_40_1064,0,0.25,326829,4338411,2019-09-29T16:39:09.408379Z,2713417
20191002_145840_1048,0,0,373602,4327749,2019-10-02T14:58:40.598904Z,2720660
20191004_161900_0f17,0,0,366264,4314900,2019-10-04T16:19:00.101905Z,2725496
20191005_161810_1010,0,0.01,370344,4333254,2019-10-05T16:18:10.103734Z,2728043
20191005_161812_1010,0,0.01,367062,4318875,2019-10-05T16:18:12.167856Z,2728043
20191007_145707_1020,0,0,326157,4315017,2019-10-07T14:57:07.88234Z,2733233
20191007_145708_1020,0,0,324912,4321665,2019-10-07T14:57:08.823962Z,2733233
20191007_145709_1020,0,0,323655,4328325,2019-10-07T14:57:09.766107Z,2733233
20191007_162134_1013,0.01,0.03,374616,4319445,2019-10-07T16:21:34.001559Z,2733382
20191007_162231_1004,0,0,349227,4312398,2019-10-07T16:22:31.014063Z,2733368
20191008_162013_0f17,0,0,371667,4339683,2019-10-08T16:20:13.535809Z,2735644
20191008_162014_0f17,0,0,370068,4332411,2019-10-08T16:20:14.567608Z,2735644
20191009_145650_1054,0,0,376767,4337439,2019-10-09T14:56:50.567842Z,2738146
20191009_150037_0f33,0,0,321057,4330587,2019-10-09T15:00:37.368743Z,2737473
20191009_160847_0e0f,0.01,0,371751,4340535,2019-10-09T16:08:47.082752Z,2739863
20191009_163622_24_1060,0,0.03,336093,4340091,2019-10-09T16:36:22.246196Z,2736756
20191012_161937_103c,0,0,349134,4343001,2019-10-12T16:19:37.639847Z,2745013
20191012_162130_0f17,0,0,317019,4330956,2019-10-12T16:21:30.706617Z,2744809
20191013_145627_1053,0.01,0,356751,4351995,2019-10-13T14:56:27.069298Z,2747479
20191017_145534_0f3d,0.01,0,377283,4343802,2019-10-17T14:55:34.357599Z,2759056
20191017_161106_0e0f,0.01,0,338643,4340793,2019-10-17T16:11:06.722485Z,2759844
20191017_162155_1010,0,0,357534,4310661,2019-10-17T16:21:55.049736Z,2758707
20191018_162305_1005,0,0.12,326127,4330659,2019-10-18T16:23:05.403219Z,2761296
20191019_161747_1034,0,0,378138,4320771,2019-10-19T16:17:47.021033Z,2764080
20191019_161748_1034,0,0,376524,4313595,2019-10-19T16:17:48.052832Z,2764080
20191019_161943_1044,0,0,347118,4309584,2019-10-19T16:19:43.974749Z,2764316
20191020_145446_1020,0,0.08,372150,4321344,2019-10-20T14:54:46.401887Z,2766905
20191023_162048_1044,0,0,357120,4343109,2019-10-23T16:20:48.737253Z,2775617
20191023_162051_1044,0,0,351936,4321560,2019-10-23T16:20:51.836844Z,2775617
20191023_164021_08_1065,0,0.1,323082,4331034,2019-10-23T16:40:21.083178Z,2776580
20191027_161955_1034,0,0,370743,4333392,2019-10-27T16:19:55.992249Z,2786863
20191027_161959_1034,0,0,365775,4311756,2019-10-27T16:19:59.097607Z,2786863
20191101_162145_101b,0,0,352029,4329636,2019-11-01T16:21:45.428632Z,2801502
20191101_162404_103b,0,0,328197,4343178,2019-11-01T16:24:04.502616Z,2801509
20170915_165457_0f2e,0,0,265566,4304769,2017-09-15T16:54:57.842389Z,756670
20170915_165500_0f2e,0,0,261966,4325583,2017-09-15T16:55:00.769057Z,756670
20170916_160224_0f22,0.01,0.17,287337,4307844,2017-09-16T16:02:24.399736Z,759628
20170916_160225_0f22,0.01,0.21,285528,4300629,2017-09-16T16:02:25.444337Z,759628
20170916_160322_1032,0.01,0,266274,4326321,2017-09-16T16:03:22.838463Z,759352
20170916_160325_1032,0.01,0,260529,4304349,2017-09-16T16:03:25.995414Z,759352
20170919_165320_1054,0.08,0.17,281346,4297263,2017-09-19T16:53:20.701504Z,768531
20170920_160603_0e0f,0.01,0.01,260382,4310904,2017-09-20T16:06:03.98518Z,771050
20170920_165256_101c,0.01,0.08,282063,4328301,2017-09-20T16:52:56.943275Z,771849
20170923_165209_0f4f,0.04,0.12,295671,4308447,2017-09-23T16:52:09.694525Z,781071
20170923_165212_0f4f,0.05,0.16,291906,4329300,2017-09-23T16:52:12.637456Z,781071
20170923_165336_100d,0.02,0.05,268014,4306872,2017-09-23T16:53:36.34524Z,782372
20170925_165200_104f,0.02,0.05,304425,4323174,2017-09-25T16:52:00.17073Z,788054
20170925_165201_104f,0.02,0.06,303195,4330188,2017-09-25T16:52:01.157529Z,788054
20170926_160132_102c,0,0,291423,4298583,2017-09-26T16:01:32.636794Z,787878
20170926_160133_102c,0,0,289542,4291242,2017-09-26T16:01:33.68868Z,787878
20170926_165245_0f4b,0.02,0.05,267357,4333224,2017-09-26T16:52:45.030098Z,789055
20170926_224333_0c37,0.01,0.01,265464,4321557,2017-09-26T22:43:33.783576Z,788596
20170926_224337_0c37,0.01,0,288513,4339137,2017-09-26T22:43:37.913221Z,788596
20170926_224919_1_0c46,0.01,0.01,274044,4323753,2017-09-26T22:49:19.854156Z,788326
20170926_224921_0c46,0.01,0.01,286026,4332753,2017-09-26T22:49:21.981821Z,788326
20170928_160240_1006,0,0.04,304950,4329825,2017-09-28T16:02:40.609402Z,794328
20170928_160242_1006,0.02,0.22,301362,4315176,2017-09-28T16:02:42.728744Z,794328
20170928_165148_104d,0,0,279177,4309722,2017-09-28T16:51:48.350329Z,795648
20170929_160309_0f31,0,0,275559,4308462,2017-09-29T16:03:09.923775Z,797592
20171008_160349_0f38,0,0.03,270168,4303290,2017-10-08T16:03:49.922626Z,821400
20171008_160350_0f38,0.01,0.18,268266,4296030,2017-10-08T16:03:50.964032Z,821400
20171016_160321_1013,0,0,275613,4331769,2017-10-16T16:03:21.034876Z,842215
20171016_160324_1013,0,0,270027,4310178,2017-10-16T16:03:24.179362Z,842215
20171019_160311_1024,0,0,261333,4333284,2017-10-19T16:03:11.114481Z,849569
20171019_160313_1024,0,0,257733,4318779,2017-10-19T16:03:13.223873Z,849569
20171019_160315_1024,0,0,254127,4304319,2017-10-19T16:03:15.333265Z,849569
20171025_160311_1004,0,0.15,252591,4319181,2017-10-25T16:03:11.296767Z,864510
20171026_160426_0f42,0,0,246057,4325910,2017-10-26T16:04:26.264055Z,866610
20171029_164732_0f2a,0,0.01,286620,4323288,2017-10-29T16:47:32.756136Z,873584
20181003_161457_1001,0,0.11,302898,4325124,2018-10-03T16:14:57.077763Z,1742185
20181005_155725_0f3c,0,0.05,270414,4331940,2018-10-05T15:57:25.690683Z,1746807
20181006_161538_1018,0,0,299316,4292019,2018-10-06T16:15:38.418355Z,1749157
20181007_161531_0f35,0,0.13,288417,4317744,2018-10-07T16:15:31.346783Z,1751550
20181008_161758_0f4e,0,0.17,264489,4332840,2018-10-08T16:17:58.389599Z,1753880
20181009_155519_104b,0,0.04,293325,4318764,2018-10-09T15:55:19.47886Z,1756119
20181009_155521_104b,0,0.02,290874,4332192,2018-10-09T15:55:21.377831Z,1756119
20181011_161646_100c,0,0,260127,4308006,2018-10-11T16:16:46.729509Z,1760740
20181011_161647_100c,0,0.01,258321,4300713,2018-10-11T16:16:47.785949Z,1760740
20181016_161525_1025,0,0,290376,4330008,2018-10-16T16:15:25.106186Z,1771181
20181016_161527_1025,0,0.09,286701,4315377,2018-10-16T16:15:27.222212Z,1771181
20181016_161529_1025,0,0.23,283128,4300758,2018-10-16T16:15:29.338239Z,1771181
20181016_161725_1005,0,0.05,264756,4332921,2018-10-16T16:17:25.239255Z,1771101
20181017_161629_1034,0,0,288006,4329819,2018-10-17T16:16:29.137146Z,1772623
20181018_161230_1105,0,0.01,257064,4325436,2018-10-18T16:12:30.706937Z,1775366
20181018_161233_1105,0,0.01,251535,4304568,2018-10-18T16:12:33.899327Z,1775366
20181018_161641_0f43,0,0.01,295461,4325751,2018-10-18T16:16:41.278525Z,1778624
20181020_155329_104b,0,0,299763,4305006,2018-10-20T15:53:29.394747Z,1779563
20181022_155358_0f3d,0,0.01,288174,4306515,2018-10-22T15:53:58.520381Z,1784778
20181022_155359_0f3d,0,0.01,286956,4313205,2018-10-22T15:53:59.477206Z,1784778
20181022_155401_0f3d,0,0.01,284541,4326543,2018-10-22T15:54:01.391382Z,1784778
20181023_155523_1050,0,0,247281,4322910,2018-10-23T15:55:23.688322Z,1786636
20181023_161728_1014,0,0,255729,4307115,2018-10-23T16:17:28.63937Z,1786732
20181024_155359_0f1a,0.01,0.02,266064,4321722,2018-10-24T15:53:59.810935Z,1789151
20181024_161654_100e,0,0.02,297963,4301607,2018-10-24T16:16:54.295385Z,1789377
20181025_161628_1012,0,0.19,287961,4307418,2018-10-25T16:16:28.929716Z,1791813
20181025_161751_101e,0,0.04,261024,4331463,2018-10-25T16:17:51.902194Z,1792304
20181027_155339_1_0f3c,0,0.01,281349,4332723,2018-10-27T15:53:39.035901Z,1798371
20181027_161757_0f42,0,0,263124,4296114,2018-10-27T16:17:57.868207Z,1797433
20181028_155445_1049,0,0,247848,4314207,2018-10-28T15:54:45.585753Z,1799662
20181028_161618_0f35,0,0,285033,4324263,2018-10-28T16:16:18.554368Z,1799726
20181028_161619_0f35,0,0,283236,4316931,2018-10-28T16:16:19.611857Z,1799726
20181028_161757_101f,0,0.01,255747,4325757,2018-10-28T16:17:57.736429Z,1799902
20181029_161620_1015,0,0.01,289353,4306017,2018-10-29T16:16:20.773229Z,1802423
20181030_155217_1054,0,0.04,299838,4301181,2018-10-30T15:52:17.418652Z,1804942
20190926_150601_0f3d,0.01,0.02,251085,4316595,2019-09-26T15:06:01.077087Z,2706302
20190927_150139_0f2a,0.01,0,304092,4300524,2019-09-27T15:01:39.661486Z,2709913
20190927_162058_100c,0,0,297924,4312215,2019-09-27T16:20:58.845223Z,2708380
20190927_162442_0f35,0.01,0.02,271848,4313445,2019-09-27T16:24:42.488358Z,2708384
20190929_161454_0e2f,0.01,0.05,267855,4319877,2019-09-29T16:14:54.055854Z,2713364
20190929_161455_0e2f,0.01,0.05,266052,4312650,2019-09-29T16:14:55.096566Z,2713364
20190930_150221_0f24,0,0,298365,4296579,2019-09-30T15:02:21.728739Z,2720166
20191001_162047_1009,0.01,0,289557,4302633,2019-10-01T16:20:47.44017Z,2718159
20191002_162624_1012,0,0.01,263433,4297248,2019-10-02T16:26:24.847087Z,2721044
20191002_162650_1038,0,0.2,260112,4316895,2019-10-02T16:26:50.454258Z,2720587
20191002_162651_1038,0.01,0.06,258270,4309647,2019-10-02T16:26:51.488679Z,2720587
20191003_164049_58_105e,0,0.07,250113,4304487,2019-10-03T16:40:49.582442Z,2723134
20191004_163652_98_1061,0,0.04,302943,4316733,2019-10-04T16:36:52.985227Z,2725534
20191005_150035_1052,0.01,0,292167,4294092,2019-10-05T15:00:35.788039Z,2728405
20191008_145846_0f2b,0.01,0,297789,4294416,2019-10-08T14:58:46.923018Z,2735850
20191008_150303_0f1a,0.01,0,269718,4290897,2019-10-08T15:03:03.807852Z,2736153
20191008_150306_0f1a,0.01,0,266160,4311159,2019-10-08T15:03:06.642677Z,2736153
20191008_150309_0f1a,0.01,0,262548,4331298,2019-10-08T15:03:09.476978Z,2736153
20191009_150417_1_0f3d,0.01,0,251112,4326174,2019-10-09T15:04:17.021553Z,2737261
20191009_162148_1029,0.01,0,302043,4293168,2019-10-09T16:21:48.571468Z,2737074
20191009_162322_1009,0.01,0,271902,4311408,2019-10-09T16:23:22.999853Z,2736538
20191009_162325_1009,0,0,268356,4297092,2019-10-09T16:23:25.063451Z,2736538
20191014_162201_1005,0,0,295296,4327416,2019-10-14T16:22:01.913123Z,2750247
20191014_162206_1005,0,0,288354,4298739,2019-10-14T16:22:06.04294Z,2750247
20191016_145825_100d,0.01,0.15,281271,4325730,2019-10-16T14:58:25.909673Z,2755997
20191017_145905_0f46,0,0,280008,4315749,2019-10-17T14:59:05.144812Z,2758566
20191017_145906_0f46,0,0,278820,4322376,2019-10-17T14:59:06.079617Z,2758566
20191017_162548_1009,0,0,271935,4304907,2019-10-17T16:25:48.997423Z,2759094
20191017_162550_1009,0,0,270138,4297791,2019-10-17T16:25:50.030795Z,2759094
20191017_163827_56_105c,0,0.04,300324,4329549,2019-10-17T16:38:27.567847Z,2758425
20191018_145840_1052,0.01,0,256860,4297023,2019-10-18T14:58:40.43321Z,2761227
20191018_162459_1039,0,0.01,278316,4313547,2019-10-18T16:24:59.303993Z,2761504
20191019_162621_1004,0,0,266271,4300032,2019-10-19T16:26:21.174094Z,2764339
20191019_162625_0f25,0,0.05,249780,4304637,2019-10-19T16:26:25.503377Z,2764348
20191019_164320_19_106a,0,0.12,256080,4304247,2019-10-19T16:43:20.195965Z,2764900
20190927_162058_100c,0,0,297924,4312215,2019-09-27T16:20:58.845223Z,2708380
20190927_162443_0f35,0.01,0,270105,4306242,2019-09-27T16:24:43.524876Z,2708384
20190929_161454_0e2f,0.01,0.05,267855,4319877,2019-09-29T16:14:54.055854Z,2713364
20190930_150222_0f24,0,0,297177,4303308,2019-09-30T15:02:22.684516Z,2720166
20190930_164221_36_1061,0,0.01,244245,4330233,2019-09-30T16:42:21.360725Z,2715786
20191001_162043_1009,0.01,0,296388,4331496,2019-10-01T16:20:43.300392Z,2718159
20191001_162045_1009,0.01,0,292995,4317042,2019-10-01T16:20:45.370281Z,2718159
20191001_162048_1009,0.01,0,287856,4295412,2019-10-01T16:20:48.475114Z,2718159
20191002_164201_92_1057,0,0.08,248313,4312767,2019-10-02T16:42:01.925054Z,2720819
20191003_164045_53_105e,0,0.13,257205,4332573,2019-10-03T16:40:45.538609Z,2723134
20191005_150038_1052,0.01,0,288411,4314147,2019-10-05T15:00:38.631777Z,2728405
20191005_150039_1052,0.01,0,287244,4320825,2019-10-05T15:00:39.57969Z,2728405
20191005_162205_1009,0,0.09,299052,4311774,2019-10-05T16:22:05.293405Z,2728048
20191008_145849_0f2b,0.01,0,294069,4314633,2019-10-08T14:58:49.758367Z,2735850
20191009_162321_1009,0.01,0,273660,4318551,2019-10-09T16:23:21.968055Z,2736538
20191009_162325_1009,0,0,268356,4297092,2019-10-09T16:23:25.063451Z,2736538
20191012_150005_104e,0.01,0,257952,4310676,2019-10-12T15:00:05.780837Z,2744857
20191012_162528_0f31,0.01,0,258300,4298211,2019-10-12T16:25:28.577987Z,2745356
20191012_164238_11_106c,0,0.04,284556,4306227,2019-10-12T16:42:38.119192Z,2745580
20191012_164242_19_106c,0,0.02,279315,4334733,2019-10-12T16:42:42.196056Z,2745580
20191013_162046_1010,0,0,300015,4296198,2019-10-13T16:20:46.897808Z,2747404
20191014_162201_1005,0,0,295296,4327416,2019-10-14T16:22:01.913123Z,2750247
20191014_162721_0f4e,0,0,268029,4325562,2019-10-14T16:27:21.197722Z,2750270
20191017_163830_04_105c,0,0.04,296199,4312761,2019-10-17T16:38:30.047205Z,2758425
20191017_164050_98_1063,0,0.04,302307,4342341,2019-10-17T16:40:50.983459Z,2759345
20191018_162500_1039,0,0.01,276525,4306359,2019-10-18T16:25:00.336316Z,2761504
20191018_164226_01_106e,0,0.03,276366,4336464,2019-10-18T16:42:26.010715Z,2762355
20191019_162622_0f25,0,0.25,255306,4326126,2019-10-19T16:26:22.403787Z,2764348
20191019_162624_0f25,0,0.06,251601,4311798,2019-10-19T16:26:24.470006Z,2764348
20191019_164324_36_106a,0,0.24,250791,4333416,2019-10-19T16:43:24.361957Z,2764900
20191022_161243_0e20,0.01,0.22,270201,4319055,2019-10-22T16:12:43.970245Z,2772509
20191023_145756_0f2a,0.01,0.01,303855,4298325,2019-10-23T14:57:56.926646Z,2776358
20191023_145758_0f2a,0.01,0.01,301374,4311615,2019-10-23T14:57:58.798354Z,2776358
20191023_162506_1040,0,0.01,253512,4333353,2019-10-23T16:25:06.707169Z,2775362
20191101_162711_103c,0,0,245289,4314261,2019-11-01T16:27:11.109009Z,2801870
20170919_165320_1054,0.08,0.17,281346,4297263,2017-09-19T16:53:20.701504Z,768531
20170919_165321_1054,0.09,0.2,280002,4304214,2017-09-19T16:53:21.68747Z,768531
20170920_165038_100d,0,0.01,329652,4308375,2017-09-20T16:50:38.208493Z,770575
20170920_165040_100d,0.01,0.03,327120,4322367,2017-09-20T16:50:40.170631Z,770575
20170920_165253_101c,0.05,0.17,287157,4300659,2017-09-20T16:52:53.048959Z,771849
20170920_165254_101c,0.07,0.23,284619,4314426,2017-09-20T16:52:54.996117Z,771849
20170922_165223_104e,0.02,0.05,308730,4306992,2017-09-22T16:52:23.211371Z,776685
20170923_165209_0f4f,0.04,0.12,295671,4308447,2017-09-23T16:52:09.694525Z,781071
20170928_160241_1006,0.01,0.07,303150,4322484,2017-09-28T16:02:41.669073Z,794328
20170928_160245_1006,0.02,0.19,295947,4293183,2017-09-28T16:02:45.907757Z,794328
20170929_165008_0f2b,0,0,319512,4316535,2017-09-29T16:50:08.238841Z,797239
20170929_165010_0f2b,0,0,316932,4330440,2017-09-29T16:50:10.200199Z,797239
20170930_222516_0c45,0.01,0,314445,4335087,2017-09-30T22:25:16.038829Z,800900
20170930_222519_1_0c45,0.01,0,331533,4348641,2017-09-30T22:25:19.131075Z,800900
20171002_164851_0f2d,0,0.02,333072,4316250,2017-10-02T16:48:51.459449Z,805470
20171008_160344_0f38,0,0,279309,4339407,2017-10-08T16:03:44.715596Z,821400
20171008_164841_1052,0,0.03,316416,4353957,2017-10-08T16:48:41.029252Z,822246
20171013_164740_0f46,0,0,341193,4312107,2017-10-13T16:47:40.017338Z,834816
20171014_160126_102c,0,0.03,311442,4331334,2017-10-14T16:01:26.754601Z,837156
20171014_160545_0e14,0.02,0.06,327357,4350378,2017-10-14T16:05:45.175804Z,837360
20171014_160547_0e14,0.02,0.11,323808,4336143,2017-10-14T16:05:47.27369Z,837360
20171014_160548_0e14,0.01,0.04,321969,4328958,2017-10-14T16:05:48.322633Z,837360
20171014_160549_0e14,0.06,0.17,320124,4321641,2017-10-14T16:05:49.371576Z,837360
20171017_155945_100b,0,0,318522,4343115,2017-10-17T15:59:45.650598Z,844541
20171017_164647_0f2a,0,0,338316,4315686,2017-10-17T16:46:47.602276Z,844545
20171020_160103_1042,0,0.04,337164,4331100,2017-10-20T16:01:03.320066Z,852018
20171020_160213_1027,0,0.04,318648,4350885,2017-10-20T16:02:13.437436Z,852087
20171020_160220_1027,0,0.19,306240,4299822,2017-10-20T16:02:20.770468Z,852087
20171020_164709_0f2a,0,0.08,322116,4337163,2017-10-20T16:47:09.656702Z,851997
20171026_164524_1051,0,0,346812,4303926,2017-10-26T16:45:24.787079Z,867213
20171026_164531_1051,0,0,337767,4351674,2017-10-26T16:45:31.566754Z,867213
20171029_155939_1042,0.01,0.13,351534,4302102,2017-10-29T15:59:39.679266Z,874013
20171029_164730_0f2a,0,0,289035,4309707,2017-10-29T16:47:30.804976Z,873584
20171029_164735_0f2a,0,0.01,282876,4343679,2017-10-29T16:47:35.682876Z,873584
20171031_160132_1008,0,0.2,310005,4323228,2017-10-31T16:01:32.383595Z,878657
20181018_155258_0f2b,0,0,317592,4301976,2018-10-18T15:52:58.774386Z,1775041
20181020_155328_104b,0,0,300987,4298193,2018-10-20T15:53:28.440018Z,1779563
20181020_155329_104b,0,0,299763,4305006,2018-10-20T15:53:29.394747Z,1779563
20181020_155332_104b,0,0,296109,4325385,2018-10-20T15:53:32.258932Z,1779563
20181020_155334_104b,0,0,293634,4338906,2018-10-20T15:53:34.168913Z,1779563
20181020_161520_102c,0,0,297462,4316898,2018-10-20T16:15:20.556347Z,1779096
20181021_161324_101e,0,0,349152,4308999,2018-10-21T16:13:24.625882Z,1781591
20181021_161454_1011,0,0,322941,4335981,2018-10-21T16:14:54.69641Z,1781433
20181021_161458_1011,0,0,315663,4306338,2018-10-21T16:14:58.94891Z,1781433
20181022_155108_1_0f40,0,0.03,342636,4339185,2018-10-22T15:51:08.964788Z,1784435
20181022_161554_103d,0,0,318081,4350294,2018-10-22T16:15:54.106471Z,1783972
20181022_161558_103d,0,0,310554,4321095,2018-10-22T16:15:58.346914Z,1783972
20181023_155233_0f2a,0,0.01,309267,4317129,2018-10-23T15:52:33.9449Z,1786489
20181023_155236_0f2a,0,0,305400,4337325,2018-10-23T15:52:36.814852Z,1786489
